zts1e	Sklep z narzêdziami Teo
zts6308e	Po¿era³o rudê.
zts6309e	A wiesz, co to by³a za ruda?
zts6310e	Nie.
zts6311e	Z tej rudy zrobione s¹ kamienie czasoprzestrzeni. Posiada ona ogromn¹ moc. Fever po¿era j¹, bo potrzebuje energii do metamorfozy.
zts6312e	Myœlisz, ¿e bêdzie dla nas niebezpieczny, gdy siê przepoczwarzy?
zts6313e	Tak, jak mówi³am, kamienie czasoprzestrzeni s¹ ulepione z tej rudy. Energia tych kamieni ma si³ê porównywaln¹ z bosk¹ moc¹. A Fever potrzebuje mnóstwo tej energii. Do czasu metamorfozy energia siê gromadzi, natomiast po przepoczwarzeniu Fever zostanie uwolniona - ca³a energia na raz. Jak myœlisz, co siê stanie, gdy ca³a zgromadzona energia nagle zostanie uwolniona?
zts6314e	Nie mam pojêcia.
zts6315e	(Soty Bystander wydaje z siebie g³oœny krzyk.)
zts6316e	Bum!!! Eksplozja zniszczy wszystko.
zts6317e	Co? Naprawdê mo¿e wyrz¹dziæ a¿ tyle zniszczeñ?
zts6318e	Tak. Dlatego te¿ zbieram informacje o Fever. Chcê to powstrzymaæ. Potrzebujê twojej pomocy. Jestem zmêczona po d³ugiej podró¿y... Proszê, pomó¿ mi...
zts6319e	Zrobiê wszystko, by zapobiec eksplozji!
zts6320e	ZnajdŸ mojego asystenta - Recta Lata. On równie¿ szuka Fever. Chcia³abym, ¿eby ktoœ mu pomóg³. Mo¿esz to dla mnie zrobiæ? Rect Lat znajduje siê obecnie w Lesie Klonowym.
zts6321e	Soty Bystander wys³a³a ciê na pomoc? Nie s¹dzê, ¿eby ktoœ taki mi siê przyda³...
zts6322e	No, ale zobaczymy... Nazywam siê Rect Lat.
zts6323e	Nazywam siê <pname>.
zts6324e	Jestem zaskoczony, ¿e do tej pory nie wiesz o Roofgainie... Ach, niewa¿ne. Chcê poprosiæ ciê o pewn¹ przys³ugê. Kilka dni temu zdoby³em ³uskê Fever, ale we³niaki mi j¹ zabra³y. Ci¹gle je œcigam, ale mam te¿ inne rzeczy do roboty. ZnajdŸ we³niaki i odzyskaj ³uskê. Jest ona kluczem do z³apania Fever.
zts6325e	OK, zajmê siê tym!
zts6326e	We³niaki, których szukam, przyczai³y siê gdzieœ w Lesie Klonowym. Ale ostro¿nie, bo s¹ tu te¿ inne potwory.
zts6327e	Ta ogromna ³uska musi nale¿eæ do Fever. Na wewnêtrznej stronie jest coœ napisane... Muszê pokazaæ to Rectowi Latowi.
zts6328e	(Rect Lat czyta dziwne znaki wewn¹trz ³uski.)
zts6329e	To jest...
zts6330e	Co tam jest napisane?
zts6331e	Nie mogê tego odczytaæ.
zts6332e	(Zauwa¿asz niepewnoœæ w g³osie Recta Lata.)
zts6333e	Soty Bystander powinna siê o tym dowiedzieæ. Zanieœ jej tê ³uskê.
zts6334e	(Po oddaniu ³uski Rect Lat mruczy sobie pod nosem.)
zts6335e	Wydawa³o mi siê, ¿e znam ka¿dy tutejszy jêzyk.
zts6336e	(Nie wierzê w ani jedno jego s³owo.)
zts6337e	(Soty Bystander czyta znaki na ³usce.)
zts6338e	To znaki to rodzaj czaru. Z innego œwiata.
zts6339e	Jak to? Z innego œwiata?
zts6340e	Ka¿dy z tych znaków rzuca ten sam rodzaj czaru. W ten sposób wzmacnia siê moc zaklêcia. Jeœli na skórze Fever znajduje siê wiêcej ³usek z tymi znakami, to eksplozja mo¿e zmieœæ nie tylko miasto, ale te¿ wszystko dooko³a.
zts6341e	To nie mo¿e byæ prawd¹!
zts6342e	Musimy zabiæ Fever zanim siê przepoczwarzy.
zts6343e	Tylko nie wiem, gdzie siê obecnie znajduje...
zts6344e	Wiem, jak zwabiæ Fever. Mogê poprosiæ Recta Lata, aby wszystko przygotowa³. Ale w miêdzyczasie musisz zebraæ potrzebne do tego sk³adniki. Oto lista rzeczy, których potrzebujemy.
zts6345e	Pierwszy sk³adnik, którego potrzebujemy, to py³ æmy. Fever unika s³oñca, wiêc nie widzi za dobrze. Mój plan jest prosty, musimy zrobiæ tak, by py³ æmy wygl¹da³ jak ruda. A py³ æmy mo¿na ³atwo za³atwiæ.
zts6346e	Tyle powinno wystarczyæ. A teraz szybko do Soty Bystander!
zts6347e	Masz ju¿ py³? Wow! Wiêc czas na kolejny sk³adnik. Im szybciej go zdobêdziesz, tym lepiej dla nas wszystkich, prawda?
zts6348e	(Czytasz listê.) "Py³ æmy nie œwieci wystarczaj¹co, ¿eby oszukaæ Fever. Potrzebujemy wiêc py³u ducha." Ale gdzie mogê zdobyæ ten py³ ducha? Catlotte bêdzie wiedzia³a! Zna siê na lœni¹cych rzeczach.
zts6349e	Py³ ducha? Hm... S³ysza³am o nim, ale nie jestem pewna, gdzie mo¿na go znaleŸæ...
zts6350e	Hm... S³ysza³am o nim, ale nie jestem pewna, gdzie mo¿na go znaleŸæ... Kiedyœ wspomina³aœ, ¿e w Lesie Klonowym widzia³aœ py³ ducha.
zts6351e	Mo¿e na ga³êziach klonowych diab³ów znajdziemy trochê py³u ducha?
zts6352e	Tak, dziêkujê.
zts6353e	Warto te¿ wspomnieæ, ¿e to mo¿e w³aœnie te komary maj¹ py³ ducha. Ich uk³ucia wprawdzie nie zagra¿aj¹ ¿yciu, ale s¹ doœæ bolesne.
zts6354e	Warto te¿ wspomnieæ, ¿e to mo¿e w³aœnie te komary maj¹ py³ ducha.
zts6355e	Och, mój rycerz ju¿ idzie?
zts6356e	Ach, siostro...
zts6357e	Ok, chyba wystarczy. Znowu do Soty!
zts6358e	Wow! Dobra robota. Idzie ci lepiej ni¿ myœla³am. Teraz czas na nastêpny sk³adnik...
zts6359e	(Czytasz z listy.) Trzeci materia³ pozwoli utrzymaæ iluzjê rudy... Co? W¹troba piekielnego psa? Gdzie ja znajdê coœ takiego? Hm... Znam kogoœ, kto mo¿e wiedzieæ coœ na ten temat... Nie, och, nie... Ale... Poza nim nikt nic nie wie. O rany, nie chcê go wiêcej pytaæ...
zts6360e	Kto tam? Najlepszy klient jakiego mia³em, <pname>, zgadza siê? Czego dzisiaj szukasz?
zts6361e	Potrzebujê w¹troby piekielnego psa.
zts6362e	Co? Chyba siê przes³ysza³em.
zts6363e	W¹troby piekielnego psa!!!
zts6364e	Hm... W¹troba piekielnego psa... Dobrze. Mam dla ciebie uczciw¹ ofertê. Dajê ci s³owo. Milion sztuk z³ota.
zts6365e	To uczciwa oferta? ¯artujesz sobie?
zts6366e	Wiêc idŸ sobie gdzie indziej, jeœli ci nie pasuje!
zts6367e	To¿ to rozbój w bia³y dzieñ!
zts6368e	(P³acisz ze z³oœci¹.)
zts6369e	Dziêkujê! Haha... Piekielne psy poluj¹ ukryte gdzieœ g³êboko. Oto mapa, która na pewno ci siê przyda. PrzyjdŸ do mnie w razie problemów. I nie zapomnij o pieni¹dzach.
zts6370e	Omal mnie nie zabi³y. Uff...
zts6371e	Wspaniale! Dobra robota... Jestem pod wra¿eniem.
zts6372e	Czym jest owoc ewolucji? (Czytasz z listy.) Zobaczmy... "Aby ruda przypomina³a smakiem prawdziw¹ rudê, nale¿y upewniæ siê, ¿e ma podobny stopieñ twardoœci. Idealnym dodatkiem jest róg Grzmotnika. Hm... Mo¿e Mimi mi pomo¿e.
zts6373e	(Pytasz Mimi o róg Grzmotnika.)
zts6374e	Róg zwyczajnego Grzmotnika jest wprawdzie twardy, ale jeœli potrzebujesz czegoœ wyj¹tkowo twardego, to trzeba u¿yæ rogu króla Grzmotników.
zts6375e	Gdzie mogê takiego króla znaleŸæ?
zts6376e	Prawdopodobnie znajdziesz go na Skalnym Klifie. Chyba znasz ju¿ tam drogê?
zts6377e	Nie ma za co. Ale dlaczego siê tak œpieszysz?
zts6378e	Wszystko wyjaœniê ci póŸniej. Czeœæ!
zts6379e	Ma tyle na g³owie, jak zwykle...
zts6380e	Skalny Klif znajduje siê na pó³nocnym skraju S³onecznych £¹kach. Och, <pname> ju¿ jest w drodze...
zts6381e	W koñcu siê uda³o! Soty powinna byæ zadowolona z rogu Grzmotnika.
zts6382e	O... Mój...
zts6383e	Co siê dzieje? Coœ nie tak ze sk³adnikami?
zts6384e	Nie, tylko pomyœla³am, ¿e odwalasz lepsz¹ robotê ni¿ Rect Lat. Chcesz zostaæ moim asystentem? P³acê godziw¹ pensjê.
zts6385e	Jestem poszukiwaczem przygód... I chcê nim pozostaæ.
zts6386e	Szkoda. Roofgain by ciê polubi³...
zts6387e	Jaki sk³adnik muszê teraz zdobyæ?
zts6388e	(Czytasz z listy.) Ruda musi robiæ wra¿enie, ¿e przepe³niona jest ogromn¹ moc¹. Dlatego trzeba dodaæ kilka kryszta³ów duszy. Fever jest bardzo podejrzliwy z natury. Nie dotknie rudy, jeœli wyczuje, ¿e nie posiada ona wielkiej mocy. Do naszych celów najlepsze bêd¹ dusze wojowników.
zts6389e	Nie rozumiem tego... Mo¿e wódz Koarenów bêdzie wiedzia³ coœ o duszach wojowników.
zts6390e	Hmm... Nie jestem pewien.
zts6391e	(Wódz Koarenów rozmawia przez chwilê z Collym.)
zts6392e	Colly mówi, ¿e kryszta³y duszy mo¿na znaleŸæ u dusz wojowników. Za ¿ycia znani byli jako odwa¿ni wojownicy, ale teraz to tylko szalone potwory. Dusze znajdziesz w Jaskini Duchów.
zts6393e	A teraz idŸ, mój Kang Kang Koarenie. I nie zapomnij przynieœæ honoru swojemu ludowi.
zts6394e	Uch... Te duchy by³y piekielnie podobne do Kovoltów.
zts6395e	Tak szybko uda³o ci siê wszystko za³atwiæ? Dobra robota! Nie oblecia³ ciê strach? Myœla³am, ¿e czeka³a ciê walka z przera¿aj¹cymi duchami.
zts6396e	Nie stanowi³y one dla mnie ¿adnego problemu.
zts6397e	Hmm.. Mówiono mi, moje dziecko, ¿e w twoim ma³ym cz³owieczym ciele ¿yje dusza odwa¿nego wojownika Kovoltów. Mo¿e i to prawda.
zts6398e	Nie... To wielka bzdura!
zts6399e	A wiêc by³a to b³êdna informacja... A w dodatku dosyæ droga.
zts6400e	Od koga by³a ta informacja?
zts6401e	Hmm... Od kobiety w okularach. Powiedzia³a, ¿e ka¿dy musi zap³aciæ tak¹ sumkê za informacje.
zts6402e	O rany, Anni...
zts6403e	Teraz brakuje nam tylko 2 sk³adników, by wyprodukowaæ rudê. Gdzie jest ten opis szóstego sk³adnika...
zts6404e	*Czytasz opis.*"Po przeniesieniu mocy kryszta³ów duszy na rudê trzeba upewniæ siê, ¿e ruda ma odpowiedni zapach Potrzebne s¹ z³ote liœcie klonowe. Ludzie nie potrafi¹ ich wyczuæ, wiêc ciê¿ko je znaleŸæ."
zts6405e	Jeœli ludzie nie wyczuwaj¹ zapachu liœci, muszê poprosiæ Doggo o pomoc. On bêdzie wiedzia³, jak je znaleŸæ.
zts6406e	Z³ote liœcie klonowe nie s¹ proste do odnalezienia. Ich zapach jest delikatny i ulotny. Pachn¹ raczej ziemi¹, nie da siê wyczuæ od nich drewna.
zts6407e	Nic nie pojmujê.
zts6408e	To trudne do wyjaœnienia. W ka¿dym razie z³ote liœcie klonowe znajdziesz przy klonowych duchach. S¹ one silnie po³¹czone z ziemi¹.
zts6409e	Klony znajdziesz w Lesie Klonowym, ale ty szukasz liœci, które s¹ przy klonowych duchach. A gdzie one dok³adnie mog¹ byæ...
zts6410e	Pospiesz siê, proszê!
zts6411e	Teraz trzeba za³atwiæ jeszcze ostatni sk³adnik. Ale najpierw zaniosê te liœcie do Soty Bystander.
zts6412e	Sk¹d masz te liœcie? Nawet Rect Lat nie potrafi³ ich znaleŸæ. Jestem zszokowana twoj¹ zaradnoœci¹.
zts6413e	Tiaa. (Do diab³a! Kogo mam siê zapytaæ o ten siódmy sk³adnik?)
zts6414e	(S³yszysz kroki i odwracasz siê.)
zts6415e	Czy szukasz czegoœ konkretnego?
zts6416e	(Rody Windsinger mo¿e coœ wiedzieæ o siódmym sk³adniku potrzebnym do czaru.)
zts6417e	(Wyjaœniasz Rody'emu, ¿e zbierasz sk³adniki do czaru dla Soty Bystander.)
zts6418e	O rany... Oszuka³a ciê!
zts6419e	Oszuka³a?
zts6420e	Fever nie jest niebezpieczn¹ kreatur¹. Nie jest te¿ tykaj¹c¹ bomb¹, która zaraz wybuchnie. To nieszkodliwe stworzenie, które spe³nia w³aœnie wa¿n¹ misjê. Jest on pod ochron¹ Latheore'a, króla anio³ów. Oszukali ciê - chc¹ twojej pomocy, bo tak naprawdê to demony.
zts6421e	Co? To bzdury! Znam siê na demonach i ich intrygach. Te stworzenia to przecie¿ ludzie!!
zts6422e	Potê¿ne demony mog¹ z ³atwoœci¹ zmieniæ swój wygl¹d, w przeciwieñstwie do s³abych demonów. Z pewnoœci¹ przybra³y postaæ ludzk¹, by ciê oszukaæ.
zts6423e	Nie wierzê w to...
zts6424e	Nie jestem pewien, co one zamierzaj¹. Ale mogê ciê zapewniæ, ¿e zrobimy wszystko, co w naszej mocy, by powstrzymaæ ich inwazjê. Naszym celem jest o¿ywienie Latheore'a, króla anio³ów. Wtedy demony mog¹ zapomnieæ, ¿e kiedykolwiek zaatakuj¹ œwiat. <pname>, pomó¿ nam w tym.
zts6425e	Nie mogê w to uwierzyæ... Kim ty naprawdê jesteœ?!
zts6426e	Jestem anio³em z Tajemniczego Nieba. Nazywam siê Rody Windsinger i jestem jednym z oœmiu kap³anów króla anio³ów.
zts6427e	Ale dlaczego ukrywasz swoj¹ prawdziw¹ to¿samoœæ?
zts6428e	Nie mia³em innego wyboru... Moim najwa¿niejszym zadaniem jest ochrona pokoju. Jeœli mi nie wierzysz, to zapytaj siê Eri. Ona du¿o wie na temat czaru demonów, który w³aœnie próbujesz przygotowaæ. Mo¿e wtedy zrozumiesz mnie lepiej...
zts6429e	(Rody Windsinger waha siê przez chwilê. Kontynuuje jednak pewnym g³osem.)
zts6430e	Anio³y zawsze s³u¿¹ sprawiedliwoœci. Eri to potwierdzi.
zts6431e	Dobrze... Stanê wiêc po stronie anio³ów.
zts6432e	(Soty Bystander jest zachwycona, gdy przynosisz jej ostatni sk³adnik potrzebny do czaru.)
zts6433e	Dziêkujê! Jesteœ prawdziwym poszukiwaczem przygód z NosObozu! ! Dziêki tobie powstrzymamy Fever. Zanieœ to wszystko do Recta Lata. On przygotuje magiczny kr¹g i rzuci zaklêcie. Pamiêtasz, gdzie pierwszy raz siê spotkaliœcie? Rect bêdzie tam czekaæ!
zts6434e	Akt 3 - Gdzie jest prawda?
zts6435e	To musi byæ nieporozumienie.
zts6436e	Dlaczego nie powiedzia³eœ mi, ¿e jesteœ demonem?
zts6437e	Ludzie uwa¿aj¹ demony za najwiêkszego wroga. Oczywiœcie, ¿e w tej sytuacji muszê ukrywaæ swoj¹ to¿samoœæ. Przecie¿ wierzysz im tylko dlatego, ¿e jakiœ anio³ powiedzia³ ci, ¿e jestem demonem. To najlepiej pokazuje, dlaczego tak post¹piliœmy. Czy nie mam racji?
zts6438e	Ja...
zts6439e	To naturalne. Dlatego nie powiedzia³em ci, kim jestem. Teraz mogê przedstawiæ ci siê jeszcze raz. Nazywam siê Recturus Lightelusion, asystent Soty Bystander. Soty jest agentk¹ wielkiego Surcana, przywódcy jednej z piêciu czêœci Hellord.
zts6440e	Wiec jesteœ moim wrogiem?
zts6441e	Nie, nie jestem... S³udzy Surcana nie s¹ wrogo nastawieni do ludzi. Ci, którzy próbowali o¿ywiæ drzewo Fernon, s³u¿yli innym mistrzom.
zts6442e	Sk¹d mam wiedzieæ, ¿e nie jesteœ moim wrogiem?
zts6443e	Sk¹d mo¿esz wiedzieæ, ze anio³y s¹ po twojej stronie? Tylko dlatego, ¿e s¹ anio³ami? Bardzo zabawne...
zts6444e	Popatrz! Anio³y przywo³a³y potwory, aby siê nas pozbyæ. A tobie powiedzia³y, ¿e chc¹ tylko poznaæ moj¹ prawdziw¹ to¿samoœæ. Naprawdê wierzysz w to, ¿e Fever nie eksploduje po swojej metamorfozie?
zts6445e	(Rect Lat rzuca kamieñ, który wygl¹da jak ruda, któr¹ zjad³ Fever. Gdy kamieñ spad³ na ziemiê, nast¹pi³ g³oœny huk.)
zts6446e	Popatrz, jaki wybuch spowodowa³ ten kamyczek. I co? Nadal wierzysz, ¿e Fever nie eksploduje? On przecie¿ zjada rudê w ogromnych iloœciach!
zts6447e	To by³o...
zts6448e	Anio³y chc¹, aby ich król wkroczy³ do NosVille. Ale dlaczego tu? Nie zastanawia ciê to? Mog¹ przecie¿ obudziæ go w Tajemniczym Niebie.
zts6449e	Z powodu przebywaj¹cych tu demonów?
zts6450e	Nie. My jesteœmy tu tylko po to, ¿eby powstrzymaæ anio³y. Ich przygotowania zakoñczone by³y znacznie wczeœniej. Wydaje mi siê, ¿e próbowa³y o¿ywiæ Latheore'a w Tajemniczym Niebie, ale zakoñczy³o siê to katastrof¹. Zrozumia³ym jest, ¿e teraz szukaj¹ innego miejsca na powrót swojego króla. W ten sposób ochroni¹ swoje miasta, a jednoczeœnie wyrz¹dz¹ szkody si³om Hellorda.
zts6451e	Czy chcesz mi powiedzieæ, ¿e nasz œwiat zostanie zamieniony w wielkie pole bitwy?
zts6452e	W koñcu zaczynasz rozumieæ. Ja te¿ nie chcê wojny, wiêc potrzebujê twojej pomocy.
zts6453e	Jak mogê ci zaufaæ?
zts6454e	Znasz legendê o pierwszej wojnie pomiêdzy Tajemniczym Niebem a Hellord? Bogini Zenas chcia³a zniszczyæ wszelkie istnienie. W tym celu musia³a unicestwiæ Tajemnicze Niebo oraz Hellord. Jednak boska Matka Erenia odwiod³a j¹ od tego. Odt¹d naszym obowi¹zkiem jest zachowywanie równowagi. Hellord jest jednak podzielone - jedni chc¹ pokoju, inni pragn¹ wojny. Ja nale¿ê do pierwszej grupy. Ale przebudzenie króla anio³ów zachwieje równowagê. Erenia nie bêdzie w stanie udobruchaæ Zenas. A wtedy...
zts6455e	Wszystko zostanie zniszczone...
zts6456e	(Rect Lat przytakn¹³.)
zts6457e	Czyli nie mogê ufaæ ani tobie, ani anio³om...
zts6458e	Nie mogê ciê do niczego zmuszaæ. Je¿eli jednak spróbujesz poznaæ prawdê na w³asn¹ rêkê, bêdziesz w stanie zdecydowaæ, komu ufaæ. Niestety nie uda³o nam siê zwabiæ Fever. Jednak nie mo¿emy porzuciæ prób odnalezienia go. Zjad³ wystarczaj¹co du¿o rudy, ¿eby zacz¹æ siê przepoczwarzaæ. Bez w¹tpienia szuka teraz spokojnego miejsca. Pewnie w jakimœ starym drzewie... Najlepiej bêdzie, je¿eli go poszukasz.
zts6459e	(Do diab³a... Kto mówi prawdê? Nie mogê nikomu wierzyæ. Muszê sprawdziæ, kto k³amie, a kto nie.)
zts6460e	W pó³nocnej czêœci Lasu Klonowego roœnie stare drzewo. Tutaj coœ jest.
zts6461e	To jest miejsce, o którym wspomina³ Rect Lat.
zts6462e	Te podziemne jaskinie s¹ naprawdê olbrzymie.
zts6463e	Wygl¹da jak œlad, który zostawia Fever. Niestety, nie mogê dok³adnie rozpoznaæ... Wszêdzie s¹ potwory.
zts6464e	Tutaj koñczy siê œlad. Co do... co to za odg³osy? Muszê siê temu bli¿ej przyjrzeæ.
zts6465e	(Kiedy próbujesz schowaæ siê przed anio³ami, pojawia siê Eri.)
zts6466e	Co ty tutaj robisz? Oj, to nie wygl¹da najlepiej... Poka¿ tê ranê.
zts6467e	Nie podchodŸ do mnie.
zts6468e	Przecie¿ nam pomagasz. A zatem i my ci pomo¿emy.
zts6469e	I z czystej wdziêcznoœci, ¿e jestem po waszej stronie, próbowaliœcie mnie ju¿ dwa razy zabiæ?
zts6470e	Nie wiem o czym mówisz.
zts6471e	Nie zgrywaj durnia. Z³y sk³adnik od was przywo³a³ potwory, które mnie prawie zabi³y! W jaskini by³o to samo. Te rany stanowi¹ tego dowód. I teraz mam wierzyæ w to, ¿e to nie wy jesteœcie moimi wrogami?!
zts6472e	(Eri upuszcza Slade Oxtern i zaczyna p³akaæ.)
zts6473e	Nigdy ciê nie ok³ama³am. NIGDY! Nie by³abym w stanie skrzywdziæ tak uczciwej osoby, jak ty. Tak czêsto mi pomagasz... Czêœciej ni¿ ja kiedykolwiek bêdê w stanie ci pomóc... *p³acze*
zts6474e	Dobra, dobra... Proszê, przestañ ju¿ p³akaæ.
zts6475e	Wierzysz mi?
zts6476e	Na razie tak...
zts6477e	Pozwól mi opatrzyæ twoje rany.
zts6478e	(Gdy Eri k³adzie rêce na twoje rany, jej d³onie zaczynaj¹ œwieciæ, a twoje rany zaczynaj¹ szybko siê goiæ.)
zts6479e	Szukam Fever... Wiesz mo¿e, gdzie mogê go znaleŸæ?
zts6480e	(Eri waha siê.)
zts6481e	Muszê siê dowiedzieæ, kto mówi prawdê, a kto nie. Dlatego te¿ muszê zobaczyæ na w³asne oczy, czym jest Fever.
zts6482e	Wydaje mi siê, ¿e coœ jest nie tak... Twoje s³owa o innych anio³ach. Tylko Rody Windsinger i ja powinniœmy tu byæ, tylko my otrzymaliœmy zlecenie przeprowadzenia tu badañ. Jeœli pojawi³y siê tutaj inne anio³y, chcê wiedzieæ, dlaczego. Pozwolisz, ¿e bêdê ci towarzyszyæ?
zts6483e	Kokon Fever musi byæ przy Seli Lusha. Rody Windsinger tak przynajmniej mówi³.
zts6484e	Most...
zts6485e	Jest zniszczony.
zts6486e	I co teraz... Co robimy?
zts6487e	(Eri rozmyœla i klaszcze w d³onie.)
zts6488e	Wydaje mi siê, ¿e jest podziemna œcie¿ka do Seli Lusha.
zts6489e	Naprawdê?
zts6490e	Tak, jestem tego pewna. Zaufaj mi!
zts6491e	Eri... Jesteœ pewna, ¿e to dobra droga?
zts6492e	Hmm... Teraz nie jestem do koñca przekonana.
zts6493e	Mówi³aœ przecie¿, ¿e znasz wejœcie do podziemnej œcie¿ki.
zts6494e	Myœla³am, ¿e to jest to miejsce.. Ale zdaje siê ¿e nie...
zts6495e	SprawdŸmy to miejsce.
zts6496e	*wzdycha* Okej...
zts6497e	Hmm... To dziwne.
zts6498e	Musi tam byæ podziemna œcie¿ka. Ale najpierw pozb¹dŸmy siê potworów.
zts6499e	Zdecydowanie!
zts6500e	Tutaj nic nie ma!
zts6501e	Hê? Jak to mo¿liwe?
zts6502e	Tym razem pójdŸmy t¹ drog¹.
zts6503e	Naprzód...
zts6504e	W ka¿dym razie... nie s¹dzê, ¿e tutaj jest to wejœcie.
zts6505e	Tym razem jestem pewna. Wejœcie do podziemnej œcie¿ki znajduje siê zaraz za potworami.
zts6506e	Przepraszam...
zts6507e	To nie tutaj...
zts6508e	Nie s¹dzê, ¿e jesteœmy we w³aœciwym miejscu.
zts6509e	To niezbyt przyjemne miejsce... Niezale¿nie od tego, czy dobre, czy nie.
zts6510e	Nie poddawaj siê, teraz na pewno jesteœmy we w³aœciwym miejscu!
zts6511e	Mówi³aœ to ju¿ tysi¹c razy... Poddajê siê...
zts6512e	Zbli¿amy siê ju¿ do wejœcia. Je¿eli siê postarasz, dostrze¿esz je.
zts6513e	Wydaje mi siê, ¿e nie wyjdziemy z tego ¿ywi.
zts6514e	Hej, spójrz tam! Wejœcie!
zts6515e	Mam nadziejê, ¿e nie cieszymy siê za wczeœnie.
zts6516e	Jasne, ¿e to wejœcie! Znalaz³am je!
zts6517e	Zgadza siê. To jest wejœcie do podziemnej œcie¿ki!
zts6518e	Hura! (Eri uœmiecha siê zadowolona.)
zts6519e	Anio³y maj¹ zawsze racjê.
zts6520e	Mia³aœ racjê, twierdz¹c, ¿e wejœcie znajduje siê "prawdopodobnie gdzieœ tutaj".
zts6521e	Hehe... Przepraszam.
zts6522e	Nie przejmuj siê. W koñcu dotarliœmy tutaj cali i zdrowi.
zts6523e	Wreszcie jesteœmy u celu. Uff...
zts6524e	(W oddali s³yszycie gwar.)
zts6525e	Ktoœ nadchodzi...
zts6526e	Têdy...
zts6527e	Czy Korrkoaren znalaz³ ju¿ per³ê zmierzchu? Mia³ j¹ daæ Catlotte.
zts6528e	Per³a zmierzchu? Nie... Korrkoaren i Kenel jeszcze tutaj nie byli.
zts6529e	Do diab³a... Pilnie jej potrzebujê...
zts6530e	Te¿ potrzebujesz tej per³y? Wiêc tak¿e musisz chcieæ rzuciæ potê¿ne, pieczêtuj¹ce zaklêcie, prawda?
zts6531e	(Wyjaœniasz Catlotte, co siê wydarzy³o.)
zts6532e	Pamiêtasz jeszcze? ? Chcia³am z pomoc¹ per³y spróbowaæ zapieczêtowaæ na zawsze drzewo Fernon. Ale tak czy inaczej... Lepiej bêdzie, gdy ty j¹ zatrzymasz. Spróbujê dowiedzieæ siê, gdzie jest Korrkoaren.
zts6533e	Czy mo¿esz to zrobiæ?
zts6534e	Oczywiœcie. Mój kryszta³ Catsy znajdzie wszystko.
zts6535e	(Oby tylko znalaz³ go szybciej ni¿ Eri podziemn¹ œcie¿kê...)
zts6536e	(Catlotte spogl¹da w swoj¹ kryszta³ow¹ kulê i mówi ci, ¿e Kenel i Korrkoaren nadal szukaj¹ per³y gdzieœ we wnêtrzu Góry Krem.)
zts6537e	Jak mogê siê tam dostaæ?
zts6538e	Nie jestem pewna. Ale mo¿e Colly bêdzie w stanie ci pomóc?
zts6539e	Witamy. Duchy wiatru powiedzia³y mi, ¿e przyjdziesz. Co mogê dla ciebie zrobiæ?
zts6540e	(Opowiadasz Colly o tym, co Catlotte widzia³a w swojej kryszta³owej kuli.)
zts6541e	Nie jest ³atwo tam dojœæ. Wêdrówka tam zajmie ci kilka dni, nawet jeœli wyruszysz natychmiast.
zts6542e	Nie mam tyle czasu. Muszê siê pilnie spotkaæ siê z Korrkoarenem.
zts6543e	Na duchy... Mo¿e nadszed³ czas na u¿ycie czaru przodków.
zts6544e	Czaru przodków?
zts6545e	Nazywa siê "Gwiazda i Wiatr: By Byæ Blisko Ciebie". Moja rodzina strze¿e go od pokoleñ i jeszcze nigdy nie wyjawi³a jego tajemnicy. Czar dzia³a podobnie jak kamieñ czasoprzestrzeni, wiêc potrzebne s¹ do niego specjalne materia³y. Nigdy nie myœla³em, ¿e kiedykolwiek bêdê potrzebowa³ u¿yæ tego czaru, dlatego nie mam ¿adnego z nich. Musisz je zdobyæ.
zts6546e	Wszystkie materia³y wypisane s¹ na tej liœcie. Proszê, weŸ j¹.
zts6547e	Co dalej?
zts6548e	Jeszcze ostatni sk³adnik.
zts6549e	Œwietna robota! Dziêkujê! Rzucê czar od razu. Koncentracja...
zts6550e	(Colly wypowiada s³owa zaklêcia.)
zts6551e	Przez œwiat³o gwiazd i wiatr tañcz¹cy, jak wolny, dziki ptak lec¹cy. Moce, co zawsze dodaj¹ otuchy, pozwólcie podró¿owaæ mi jak duchy!
zts6552e	(Czar zaczyna dzia³aæ, a pomieszczenie wype³nia siê jasnym œwiat³em.)
zts6553e	(Wyjaœniasz Korrkoarenowi, do czego potrzebujesz per³y zmierzchu.)
zts6554e	Wierzê w ciebie. Uwa¿aj na siebie.
zts6555e	(Potrzebujê pomocy od Eri i Recta Lata, by doprowadziæ sprawê do koñca.)
zts6556e	Akt 3 - Decyzja Eri i Recta Lata
zts6557e	(Pokazujesz per³ê zmierzchu Eri i wyjaœniasz, jak zapobiec wylêgowi Fever.)
zts6558e	Potrzebujê twojej pomocy!
zts6559e	Jeœli ci pomogê, stanê siê zdrajczyni¹.
zts6560e	Nie s¹dzisz, ¿e to jest niesprawiedliwe?
zts6561e	Jak to niesprawiedliwe?
zts6562e	Gdy król anio³ów Latheore obudzi siê i wkroczy do œwiata, nast¹pi wielka eksplozja. A wtedy moja ojczyzna przeistoczy siê w wielkie pole bitwy, na którym bêd¹ walczyæ demony i anio³y. A ty chcesz czekaæ z za³o¿onymi rêkami i nic nie robiæ?
zts6563e	Nie, nigdy... Ale...
