# 보상 받기 버튼을 눌러 보상을 받을려면 퀘스트 데이터에 (후)대화가 없어야 한다.
160	talk 6659
### 곡괭이를 가지고 반짝이는 바위와 대화
170	quest 3046
180	q_complete 3046
190	talk 6660
### 반짝이는 돌가루를 가지고 산드라와 대화
200	quest 3047
210	q_complete 3047
220	talk 6661
### 질좋은천 30개를 가지고 산드라 브레이크와 대화
230	quest 3048
240	q_complete 3048
250	talk 6662
### 반짝이는 비니모자를 가지고 데몬하수인과 대화
260	quest 3049
270	q_complete 3049
275	q_pay 3049
280	talk 6663
### 58Lv 시공의 돌 수행
290	quest 3050
300	q_complete 3050
305	q_pay 3050
310	talk 6664
### 작은 손거울을 가지고 산드라브레이크와 대화
320	quest 3051
330	q_complete 3051
340	talk 6665
### 질좋은천 1개를 가지고 붉은 바위와 대화
350	quest 3052
360	q_complete 3052
370	talk 6666
### 붉은천을 가지고 산드라와 대화
380	quest 3053
390	q_complete 3053
400	talk 6667
### 안개의 계곡으로 이동하라
410	quest 3054
420	q_complete 3054
430	talk 6668
### 안개거인 20마리를 사냥
440	quest 3055
450	q_complete 3055
455	q_pay 3055
460	talk 6669
### 58Lv 시공의 돌을 완료하라
470	quest 3056
480	q_complete 3056
485	q_pay 3056
490	talk 6670
### 산드라 브레이크와 대화하라
500	quest 3057
510	q_complete 3057
520	talk 6671
### 쿠르카르벤과 대화하라
530	quest 3058
540	q_complete 3058
550	talk 6672
### 천랑을 잡아 맹수의 이빨을 15개 모아라
560	quest 3059
565	target 54 4 20
570	q_complete 3059
572	targetoff
575	q_pay 3059
580	talk 6673
### 쿠르카르벤과 대화하라
590	quest 3060
600	q_complete 3060
605	q_pay 3060
610	talk 6674
### 59Lv 시공의 돌을 완료하라
620	quest 3061
630	q_complete 3061
635	q_pay 3061
640	talk 6675
end	


#----------------------------->>>> 여기까지 59레벨 퀘스트
#############################################################
#60레벨때 산드라 브레이크와 대화하면서 시작됨	
script 14
#켄코의 부활
### 산드라 브레이크와 대화
10	talk 6680
### 60Lv 시공의 돌을 완료하라
20	quest 3062
25	target 99 104 21
30	q_complete 3062
32	targetoff
35	q_pay 3062
40	talk 6681
### 진귀한 항아리를 가지고 산드라와 대화
50	quest 3063
60	q_complete 3063
70	talk 6682
### 2번째 60Lv 시공의 돌 완료하라
80	quest 3064
85	target 189 124 21
90	q_complete 3064
93	targetoff
95	q_pay 3064
100	talk 6683
### 에릴과 대화하라
110	quest 3065
120	q_complete 3065
125	q_pay 3065
130	talk 6684
### 61Lv 시공의 돌 수행
140	quest 3066
145	target 181 29 21
150	q_complete 3066
153	targetoff
155	q_pay 3066
160	talk 6685
### 산드라 브레이크와 대화하라
170	quest 3067
180	q_complete 3067
190	talk 6686
### 휘리리콜린과 대화하라
200	quest 3068
210	q_complete 3068
220	talk 6687
### 우르코아렌과 대화하라
230	quest 3069
240	q_complete 3069
250	talk 6688
### 산지동굴1맵의 특정 위치에서 켄코의 첩자를 1마리 잡아라
260	quest 3070
270	q_complete 3070
275	q_pay 3070
280	talk 6689
### 산지동굴2맵의 특정 위치에서 켄코의 첩자를 3마리 잡아라
290	quest 3071
300	q_complete 3071
305	q_pay 3071
310	talk 6690
### 산지동굴3맵의 특정 위치에서 켄코의 첩자를 5마리 잡아라
320	quest 3072
330	q_complete 3072
335	q_pay 3072
340	talk 6691
### 산지동굴4맵의 특정 위치에서 켄코의 첩자를 7마리 잡아라
350	quest 3073
360	q_complete 3073
365	q_pay 3073
370	talk 6692
### 편지조각 4개를 가지고 우르코아렌과 대화
380	quest 3074
390	q_complete 3074
400	talk 6693
### 61Lv 시공의 돌 완료하라
410	quest 3075
415	target 182 180 21
420	q_complete 3075
423	targetoff
425	q_pay 3075
430	talk 6694
end	


#----------------------------->>>> 여기까지 61레벨 퀘스트
#############################################################
#62레벨때 빌스미스와 대화하면 시작됨
script 15
#켄코의 최후
### 빌스미스와 대화
10	talk 6699
### 모건 스미스와 대화하라
20	quest 3077
30	q_complete 3077
40	talk 6700
### 페르논 신전 입구에 킁킁이벌레를 채집하러 가자
50	quest 3078
60	q_complete 3078
70	talk 6701
### 에릴과 대화하라
80	quest 3079
90	q_complete 3079
100	talk 6702
### 쉐인라던전 1층으로 이동하라
110	quest 3080
120	q_complete 3080
130	talk 6703
### 암흑골렘, 사악한 스컬소드맨을 잡아라
140	quest 3081
145	target 201 259 21
150	q_complete 3081
153	targetoff
155	q_pay 3081
160	talk 6704
### 62Lv 시공의 돌을 완료하라
170	quest 3082
180	q_complete 3082
185	q_pay 3082
190	talk 6705
### 특정위치로 이동하여 빗자루와 대화하자
200	quest 3083
210	q_complete 3083
220	talk 6706
### 수상한 벽화를 작동하라
230	quest 3084
240	q_complete 3084
250	talk 6707
### 비밀공간에 있는 장미나무 기사단워과 대화하자
260	quest 3085
270	q_complete 3085
280	talk 6708
### 특정 위치로 이동 후 강력한 도도 화이트위치를 잡아라
290	quest 3086
300	q_complete 3086
310	talk 6709
### 쉐인라던전 2층으로 이동하자
320	quest 3087
330	q_complete 3087
340	talk 6710
### 변형된 암흑골렘, 위험한 갑주벌레, 사악한 스컬소드맨을 잡아라
350	quest 3088
360	q_complete 3088
365	q_pay 3088
370	talk 6711
### 63Lv 시공의 돌을 완료하라
380	quest 3089
390	q_complete 3089
395	q_pay 3089
400	talk 6712
### 쉐인라던전 3층으로 이동하자
410	quest 3090
420	q_complete 3090
430	talk 6713
### 데몬창병, 저주의 더스트콧, 비열한 대롱마기, 사악한 스컬소드맨을 잡아라
440	quest 3091
450	q_complete 3091
455	q_pay 3091
460	talk 6714
### 64Lv 시공의 돌을 완료하라
470	quest 3092
480	q_complete 3092
485	q_pay 3092
490	talk 6715
### 고통의 미궁으로 이동하라
500	quest 3093
510	q_complete 3093
520	talk 6716
### 고통의 미궁의 특정 위치로 이동하라
530	quest 3101
540	q_complete 3101
550	talk 6717
### 고통의 뿅망치를 구해라
560	quest 3094
570	q_complete 3094
580	talk 6718
### 절규하는 석상과 대화하라
590	quest 3095
600	q_complete 3095
610	talk 6719
### 64Lv 시공의 돌을 완료하라
620	quest 3096
630	q_complete 3096
635	q_pay 3096
640	talk 6720
### 65Lv 시공의 돌을 완료하라
650	quest 3097
660	q_complete 3097
665	q_pay 3097
670	talk 6721
### 셀로인과 대화하라
680	quest 3098
690	q_complete 3098
700	talk 6722
### 65Lv 시공의 돌을 완료하라
710	quest 3099
720	q_complete 3099
730	talk 6723
### 65Lv 시공의 돌을 완료하라
740	quest 3100
750	q_complete 3100
760	q_pay 3100
770	talk 6724
end	

#----------------------------->>>> Act3 초위험생명의 출현 메인퀘스트 시작.
#############################################################
#66레벨때 산드라브레이크와 대화하면 퀘스트 시작.
script 16
#패스톤 연구소를 조사하자.
### 산드라브레이크와 대화
10	talk 6800
### 우르코아렌과 대화.
20  quest 3201
30	q_complete 3201
40	talk 6801
### 산드라 브레이크와 대화.
50  talk 6802
60  quest 3202
70  q_complete 3202
80  talk 6803
### 연구소로 이동.
90  talk 6804
100 quest 3203
110 q_complete 3203
115	q_pay 3203
120 talk 6805
### 66lv 시공의 돌을 완료하라.
130 quest 3204
140 q_complete 3204
145	q_pay 3204
150 run 204
### 산드라브레이크와 대화
155 talk 6806
160 quest 3205
170 q_complete 3205
180 talk 6807
### 알렉스리프와 대화
190 quest 3206
200 q_complete 3206
205 q_pay 3206
210 talk 6808
### 67lv 시공의 돌을 완료하라.
220 quest 3207
230 q_complete 3207
235	q_pay 3207
### 연구소 퀘스트 완료
240 quest 3208
250 q_complete 3208
260 talk 6809
### 산드라브레이크와 대화
270 quest 3209
280 q_complete 3209
290 talk 6810
end

#----------------------------->>>> 여기까지 67레벨 퀘스트
#############################################################
#67레벨때 에릴카운터와 대화하면 퀘스트 시작.
script 17
#모두가 이상해졌어.
### 에릴카운터와 대화
10  talk 6814
### 셀로인빈지와 대화
20  quest 3210
30  q_complete 3210
40  talk 6815
### 우르코아렌과 대화
50  quest 3211
60  q_complete 3211
70  talk 6816
### 셀빅비기너와 대화
80  quest 3212
90  q_complete 3212
100 talk 6817
### 에릴카운터와 대화
110 quest 3213
120 q_complete 3213
125	q_pay 3213
130 talk 6818
### 68lv 시공의 돌을 완료하라.
140 quest 3214
150 q_complete 3214
155	q_pay 3214
### 셀로인빈티지와 대화
160 quest 3215
170 q_complete 3215
175	q_pay 3215
180 talk 6819
### 가파른 절벽으로 이동하라.
190 quest 3216
200 q_complete 3216
210 talk 6820
### 차가운심장을 구해라
220 quest 3217
225	target 75 66 120
230 q_complete 3217
235	targetoff
240 talk 6821
### 순수한 야생화, 열정의 야생화를 구해라.
250 quest 3218
260 q_complete 3218
270 talk 6822
### 게모양석상을 작동하라.
280 quest 3219
285	target 37 122 120
290 q_complete 3219
292	q_pay 3219
295	targetoff
300 talk 6823
### 69lv 시공을 완료하라.
310 quest 3220
320 q_complete 3220
325	q_pay 3220
330 talk 6824
### 샤를롯과 대화
340 quest 3221
350 q_complete 3221
360 talk 6825
### 조금 오염된물을 구하자.
370 talk 6826
380 quest 3222
390 q_complete 3222
### 샤를롯과 대화
400 quest 3223
410 q_complete 3223
420 talk 6827
### 오염된 물을 구하자.
430 talk 6828
440 quest 3224
450 q_complete 3224
### 샤를롯과 대화
460 quest 3225
470 q_complete 3225
480 talk 6829
### 많이 오염된 물을 구하자.
490 talk 6830
500 quest 3226
510 q_complete 3226
### 샤를롯과 대화
520 quest 3227
530 q_complete 3227
540 talk 6831
### 에릴카운터와 대화
550 talk 6832
560 quest 3228
570 q_complete 3228
580 talk 6833
### 갈색, 녹색리자드를 잡아라.
590 talk 6834
600 quest 3229
610 q_complete 3229
615	q_pay 3229
### 에릴 카운터와 대화
620 quest 3230
630 q_complete 3230
640 talk 6835
### 너굴새 꼬리를 획득하라.
650 talk 6836
660 quest 3231
670 q_complete 3231
675	q_pay 3231
### 에릴카운터와 대화
680 quest 3232
690 q_complete 3232
700 talk 6837
### 셀빅비기너와 대화
710 talk 6838
720 quest 3233
730 q_complete 3233
740 talk 6839
### 그루터기를 잡아라.
750 talk 6840
760 quest 3234
770 q_complete 3234
775	q_pay 3234
### 셀빅비기너와 대화
780 quest 3235
790 q_complete 3235
800 talk 6841
### 나무좀비를 처치하라
810 quest 3236
820 q_complete 3236
825	q_pay 3236
### 셀빅비기너와 대화
830 quest 3237
840 q_complete 3237
850 talk 6842
### 상류구덩이로 이동하라.
860 talk 6843
870 quest 3238
880 q_complete 3238
900 talk 6844
### 거머리를 처치하라.
910 talk 6845
920 quest 3239
930 q_complete 3239
935	q_pay 3239
940 talk 6846
### 70lv 시공의 돌을 완료하라
950 talk 6847
960 quest 3240
970 q_complete 3240
975	q_pay 3240
980 talk 6848
### 깨끗한 물을 구하자.
990 talk 6849
1000 quest 3241
1010 q_complete 3241
1020 talk 6850
### 샤를롯과 대화
1030 quest 3242
1040 q_complete 3242
1050 talk 6851
### 에릴카운터와 대화
1060 quest 3243
1070 q_complete 3243
1080 talk 6852
### 셀빅비기너와 대화
1090 quest 3244
1100 q_complete 3244
1110 talk 6853
end

#----------------------------->>>> 여기까지 70레벨 퀘스트
#############################################################
#70레벨때 에릴카운터와 대화하면 퀘스트 시작.
script 18
#미지의 광석
### 잭럼버밀과 대화
10  talk 6857
20  quest 3245
30  q_complete 3245
40  talk 6858
### 로디윈드싱어와 대화
50  talk 6859
60  quest 3246
70  q_complete 3246
80  talk 6860
### 잭럼버밀과 대화
90  quest 3247
100 q_complete 3247
110 talk 6861
### 숲의 깊숙한 곳으로 이동하라.
120 quest 3248
130 q_complete 3248
### 럼버야크,츠키야크를 처치한후 보상으로 작은방울을 얻는다.
140 talk 6862
150 quest 3249
160 q_complete 3249
165	q_pay 3249
170 talk 6863
### 잭럼버밀과 대화
180 quest 3250
190 q_complete 3250
200 talk 6864
### 럼버야크와 츠키야크를 처치하라.
210 quest 3251
220 q_complete 3251
225	q_pay 3251
230 talk 6865
### 71lv 시공을 완료하라.
240 quest 3252
250 q_complete 3252
255	q_pay 3252
### 잭럼버밀과 대화.
260 quest 3253
270 q_complete 3253
280 talk 6866
### 로디윈드싱어와 대화
290 quest 3254
300 q_complete 3254
310 talk 6867
### 샤를롯과 대화
320 talk 6868
330 quest 3255
340 q_complete 3255
350 talk 6869
### 지하터널로 이동하라.
360 quest 3256
370 q_complete 3256
380 talk 6870
### 거대한 유충를 잡아라.
390 talk 6871
400 quest 3257
410 q_complete 3257
420 talk 6872
### 진흙골랜을 잡아라.
430 quest 3258
440 q_complete 3258
450 talk 6873
### 바실리스크를 잡아라.
460 quest 3259
470 q_complete 3259
475	q_pay 3259
480 talk 6874
### 72lv 시공을 완료하라.
490 quest 3260
500 q_complete 3260
505	q_pay 3260
510 talk 6875
end

#----------------------------->>>> 여기까지 72레벨 퀘스트
#############################################################
#72레벨때 샤를롯과 대화하면 퀘스트 시작.
script 19
#피버는 초위험생명체?
### 샤를롯과 대화
10  talk 6879
### 빌스미스와 대화
40  talk 6880
50  quest 3262
60  q_complete 3262
70  talk 6881
### 셀빅비기너와 대화
80  talk 6882
90  quest 3263
100 q_complete 3263
110 talk 6883
### 셀로인빈티지와 대화
120 talk 6884
130 quest 3264
140 q_complete 3264
150 talk 6885
### 벨로치카티어와 대화
160 talk 6886
170 quest 3265
180 q_complete 3265
190 talk 6887
### 에릴카운터와 대화
210 quest 3266
220 q_complete 3266
230 talk 6888
### 산드라브레이크와 대화
240 quest 3267
250 q_complete 3267
260 talk 6889
### 알렉스리프와 대화
270 talk 6890
280 quest 3268
290 q_complete 3268
300 talk 6891
### 소티바이스텐더와 대화
310 quest 3269
320 q_complete 3269
330 talk 6892
### 렉트 라트와 대화
340 quest 3270
350 q_complete 3270
360 talk 6893
### 피버의 허물을 획득하라.
370 quest 3271
380 q_complete 3271
390 talk 6894
### 렉트라트와 대화
400 quest 3272
410 q_complete 3272
420 talk 6895
### 소티바이스텐더와 대화
430 quest 3273
440 q_complete 3273
450 talk 6896
### 나방비에게서 나방가루를 획득해라
460 talk 6897
470 quest 3274
480 q_complete 3274
490 talk 6898
### 소티바이스텐더와 대화
500 quest 3275
510 q_complete 3275
520 talk 6899
### 샤를롯과 대화
530 talk 6900
540 quest 3276
550 q_complete 3276
560 talk 6901
### 메이플위습에게서 정령가루를 획득해라
570 talk 6902
580 quest 3277
590 q_complete 3277
600 talk 6903
### 소티바이스텐더와 대화
610 quest 3278
620 q_complete 3278
630 talk 6904
### 모건과 대화
640 talk 6905
650 quest 3279
660 q_complete 3279
670 talk 6906
### 모건스미스에게 골드를 지불
680 quest 3280
690 q_complete 3280
695	q_pay 3280
700 talk 6907
### 73lv 시공을 완료해서 켈베로스의 간을 획득해라.
710 quest 3281
720 q_complete 3281
730 talk 6908
### 소티바이스텐더와 대화
740 quest 3282
750 q_complete 3282
760 talk 6909
### 에릴카운터와 대화
770 talk 6910
780 quest 3283
790 q_complete 3283
800 talk 6911
### 킹데구리에게서 데구리뿔을 획득하라
810 talk 6912
820 quest 3284
830 q_complete 3284
840 talk 6913
### 소티바이스텐더와 대화
850 quest 3285
860 q_complete 3285
870 talk 6914
### 우르코아렌과 대화
880 talk 6915
890 quest 3286
900 q_complete 3286
910 talk 6916
### 코볼트 전사의 영혼에게서 용감한 영혼의 결정체를 획득해라
920 talk 6917
930 quest 3287
940 q_complete 3287
950 talk 6918
#### 소티바이스텐더와 대화하라
960 quest 3288
970 q_complete 3288
980 talk 6919
### 알렉스리프와 대화
990 talk 6920
1000 quest 3289
1010 q_complete 3289
1020 talk 6921
### 메이플 정령에게서 황금단풍잎을 획득해라
1030 talk 6922
1040 quest 3290
1050 q_complete 3290
1060 talk 6923
### 소티바이스텐더와 대화
1070 quest 3291
1080 q_complete 3291
1090 talk 6924
### 전나무 숲으로 이동하라.
1100 quest 3292
1110 q_complete 3292
1115	q_pay 3292
1120 talk 6925
### 74 lv 시공의 돌을 완료하라.
1130 quest 3293
1140 q_complete 3293
1150 talk 6926
### 소티바이스텐더와 대화
1160 quest 3294
1170 q_complete 3294
1175	q_pay 3294
1180 talk 6927
### 75 lv 시공의 돌을 완료하라
1190 quest 3295
1200 q_complete 3295
1205 q_pay 3295
end

#----------------------------->>>> 여기까지 75레벨 퀘스트
#############################################################
#75레벨때 렉트라트와 대화하면 퀘스트 시작.
script 20
#진실은 어디에?
### 렉트라트와 대화
10  talk 6931
### 단풍나무 숲 특정한 장소로 이동하라.
40  talk 6932
50  quest 3297
60  q_complete 3297
70  talk 6933
### 나무 속 지하로 이동하라.
80  quest 3298
90  q_complete 3298
100 talk 6934
### 땅강아지 두더지 새끼를 잡아라.
110 talk 6935
120 quest 3299
130 q_complete 3299
135	q_pay 3299
140 talk 6936
### 76 lv 시공의 돌을 완료하라.
150 quest 3300
160 q_complete 3300
165	q_pay 3300
170 talk 6937
### 끊긴 다리로 이동하라
180 quest 3301
190 q_complete 3301
200 talk 6938 
### 특정위치로 이동하라.
220 quest 3302
230 q_complete 3302
240 talk 6939
### 단풍톱니동구리. 철단풍톱니동구리를 잡아라.
250 talk 6941
260 quest 3303
270 q_complete 3303
275	q_pay 3303
280 talk 6942
### 특정위치로 이동
290 talk 6943
300 quest 3304
310 q_complete 3304
320 talk 6944
### 메이플 마신, 메이플정령을 잡아라.
330 talk 6945
340 quest 3305
350 q_complete 3305
355	q_pay 3305
360 talk 6946
### 특정위치로 이동하라.
370 quest 3306
380 q_complete 3306
390 talk 6948
### 나무뿌리 악령을 잡아라.
400 quest 3307
410 q_complete 3307
420 talk 6947
### 특정위치로 이동해라
430 quest 3308
440 q_complete 3308
450 talk 6949
### 그레이랜더를 잡아라.
460 talk 6950
470 quest 3309
480 q_complete 3309
490 talk 6951
### 지하터널로 이동하라
500 talk 6952
510 quest 3310
520 q_complete 3310
530 talk 6953
### 셀리루샤로 이동하라
540 quest 3311
550 q_complete 3311
555	q_pay 3311
560 talk 6954
### 77 lv 시공의 돌을 완료하라.
570 talk 6955
580 quest 3312
590 q_complete 3312
595	q_pay 3312
600 talk 6956
### 샤를롯과 대화
610 quest 3313
620 q_complete 3313
630 talk 6957
### 휘리릭콜린과 대화
640 quest 3314
650 q_complete 3314
660 talk 6958
### 거대한 붉은 꽃에게서 금빛수술을 채집하자.
670 talk 6959 
680 quest 3315
690 q_complete 3315
700 talk 6960
### 어미 두더지에게서 어미두더지 수염을 획득하라.
710 quest 3316
720 q_complete 3316
730 talk 6961
### item 강력한 전체회복제 5개 획득하라.
740 quest 3317
750 q_complete 3317
### 휘리릭콜린과 대화
760 quest 3318
770 q_complete 3318
775	q_pay 3318
780 talk 6962
### 78 lv 시공의 돌을 완료해라.
790 quest 3319
800 q_complete 3319
805	q_pay 3319
810 talk 6963
end

#----------------------------->>>> 여기까지 78레벨 퀘스트
#############################################################
#78레벨때 에리 윈드스피어와 대화하면 퀘스트 시작.
script 21
#에리와 렉트의 선택.
### 에리윈드스피어와 대화
10  talk 6967 
### 렉트라트와 대화
40  quest 3321
50  q_complete 3321
60  talk 6968
### 셀리루샤 내부로 이동하라
70  quest 3322
80  q_complete 3322
85	q_pay 3322
90  talk 6969
### 79 lv 시공의 돌을 완료하라.
100 quest 3323
110 q_complete 3323
115	q_pay 3323
120 talk 6970
### 셀리루샤 줄기쪽으로 이동하라.
130 quest 3324
140 q_complete 3324
150 talk 6971
### 엔젤을 처치하라
160 talk 6972
170 quest 3325
180 q_complete 3325
190 talk 6973
### 셀리루샤 줄기쪽으로 이동하라
200 quest 3326
210 q_complete 3326
220 talk 6974
### 엔젤을 처치하라
230 quest 3327
240 q_complete 3327
250 talk 6975
### 셀리루샤 줄기쪽으로 이동하라.
260 quest 3328
270 q_complete 3328
280 talk 6976
### 엔젤들을 처치하라.
290 talk 6977
300 quest 3329
310 q_complete 3329
320 talk 6978
### 뿌리로 이동하라
330 quest 3330
340 q_complete 3330
345	q_pay 3330
350 talk 6979
### 80 lv 시공의 돌을 완료하라.
360 quest 3331
370 q_complete 3331
380 talk 6980
end

#----------------------------->>>> 여기까지 80레벨 퀘스트
#############################################################
#81레벨때 에릴과 대화하면 퀘스트 시작.
script 22
#프로즌 크라운
### 에릴과 대화
10  talk 7399
### 에릴과 다시한번 대화
50  quest 3340
60  q_complete 3340
65	q_pay 3340
70  talk 7400
### 산드라와 대화 - 에릴의 편지 반납
80  quest 3341
90  q_complete 3341
95	q_pay 3341
100 talk 7401
### 하마꿍 집사와 대화 - 산드라의 편지 반납
120 quest 3342
130 q_complete 3342
140 talk 7402
### 레이카 커틀라스와 대화
150 quest 3343
160 q_complete 3343
170 talk 7403
### 산드라와 대화
180 quest 3344
190 q_complete 3344
195	q_pay 3344
200 talk 7404
### 레이카 커틀라스와 대화
220 quest 3345
230 q_complete 3345
240 talk 7405
### 에릴과 대화
260 quest 3346
270 q_complete 3346
275	q_pay 3346
280 talk 7406
### 레이카 커틀라스와 대화
300 quest 3347
310 q_complete 3347
320 talk 7407
### 레이카 커틀라스와 대화 - 프로즌 하트 성채
340 quest 3348
350 q_complete 3348
355	q_pay 3348
360 talk 7408
### 루딘 프로즌하트와 대화 - 레이카의 소개장 반납
370 quest 3349
380 q_complete 3349
390 talk 7409
### 대마법사 페어로슈와 대화
400 quest 3350
410 q_complete 3350
420 talk 7410
### 루딘 프로즌하트와 대화
430 quest 3351
440 q_complete 3351
450 talk 7411
### 잭펜을 잡아라
470 quest 3352
480 q_complete 3352
### 깡펜을 잡아라
510 quest 3353
520 q_complete 3353
### 캡펜을 잡아라
540 quest 3354
550 q_complete 3354
555	q_pay 3354
### 루딘 프로즌하트와 대화 - 향해일지 반납
580 quest 3355
590 q_complete 3355
595 talk 7412
### 노올 돌격병을 잡아라
610 quest 3356
620 q_complete 3356
### 노올 정찰병을 잡아라
640 quest 3357
650 q_complete 3357
655	q_pay 3357
### 루딘 프로즌하트와 대화 - 1차 정찰 보고서 반납
680 quest 3358
690 q_complete 3358
700 talk 7413
### 프로타를 잡아라
710 quest 3359
720 q_complete 3359
725	q_pay 3359
### 아이스웜을 잡아라
740 quest 3360
750 q_complete 3360
755	q_pay 3360
### 레이스를 잡아라.
760 quest 3361
770 q_complete 3361
775	q_pay 3361
### 설희를 잡아라
790 quest 3362
800 q_complete 3362
805	q_pay 3362
### 예티를 잡아라
810 quest 3363
820 q_complete 3363
825	q_pay 3363
### 중앙결계석으로 이동하라 - 보고서 뭉치로 비토른 툰드라 정찰보고서를 만들어라
840 quest 3364
850 q_complete 3364
855	q_pay 3364
### 루딘 프로즌하트와 대화 - 비토른 툰드라 정찰보고서 반납
860 quest 3365
870 q_complete 3365
875 talk 7414
### 대마법사 페어로슈와 대화
880 quest 3366
890 q_complete 3366
895 talk 7415
### 조금 수상한 노올정찰병 사냥하기 - 시공쪽으로 이동할 수 있도록 설정
900 quest 3367
910 q_complete 3367
### 수상한 노올정찰병 사냥하기 - 시공쪽으로 이동할 수 있도록 설정
920 quest 3368
930 q_complete 3368
### 많이 수상한 노올정찰병 사냥하기 - 시공쪽으로 이동할 수 있도록 설정
950 quest 3369
960 q_complete 3369
965	q_pay 3369
### 대마법사 페어로슈와 대화
970 quest 3370
980 q_complete 3370
985 talk 7416
### 확실히 수상한 노올 정찰병을 잡아라
990 quest 3371
1000 q_complete 3371
1005	q_pay 3371
### 시공의 돌을 완료해라
1010 quest 3372
1020 q_complete 3372
1025	q_pay 3372
### 대마법사 페어로슈와 대화 - 무크라쥬의 마법서 반납
1030 quest 3373
1040 q_complete 3373
1045 talk 7417
### 루딘 프리즌하트와 대화 - 라테오르의 알 반납
1050 quest 3374
1060 q_complete 3374
1065 talk 7418
end

#----------------------------->>>> 여기까지 81레벨 퀘스트
#############################################################
#90레벨때 세리자드와 대화하면 퀘스트 시작.
script 23
#불타는 검-1
### 모험가 존과 대화
10 talk 9408
20 quest 5478
25 q_complete 5478
30 target 119 24 205
35 targetoff
40 talk 9409
### 화염사냥개 30마리를 잡아라
50 quest 5479
60 q_complete 5479
70 talk 9440
### 모험가 존과 대화
80 quest 5480
90 q_complete 5480
100 talk 9410
### 사제 세리자드와 대화
110 quest 5481
120 q_complete 5481
130 talk 9411
### 미콜 라본즈와 대화
140 quest 5482
150 q_complete 5482
160 talk 9412
170 talk 9413
### 라시드 사원 중앙성소의 시공을 완료하라.
180 quest 5483
190 q_complete 5483
195 openwin 7 
200 q_pay 5483
210 talk 9415
### 정체 불명의 유물 조각을 가지고 미콜 라본즈와 대화
220 quest 5484
230 q_complete 5484
240 talk 9416
### 사제 세리자드와 대화
250 talk 9417
260 quest 5485
270 q_complete 5485
280 talk 9418
### 모험가 존과 대화
290 quest 5486
300 q_complete 5486
310 talk 9419
### 화염사냥개와 발라고스 25마리를 사냥하라.
320 quest 5487
330 q_complete 5487
### 모험가 존과 대화
340 talk 9421
350 quest 5488
360 q_complete 5488
370 talk 9422
### 화염의 연금술사와 대화
380 quest 5489
390 q_complete 5489
### 발라케드를 사냥하여 발라케드의 알 10개를 모아라.
400 talk 9423
410 quest 5490
420 q_complete 5490
### 화염의 연금술사와 대화
430 talk 9441
440 quest 5491
450 q_complete 5491
460 talk 9442
### 모험가 존과 대화
470 quest 5492
480 q_complete 5492
490 talk 9443
### 사제 세리자드와 대화
500 quest 5493
510 q_complete 5493
### 발라쿠스의 손아귀에 있는 시공을 완료하라
520 talk 9424
530 quest 5494
540 q_complete 5494
545 openwin 7 
550 q_pay 5494
560 talk 9425
### 사제 세리자드와 대화
570 talk 9426
580 quest 5495
590 q_complete 5495
600 talk 9427
### 모험가 존과 대화
610 quest 5496
620 q_complete 5496
630 talk 9428
### 불안정한 불새와 타오르는 피조물 25마리 사냥하라
640 quest 5497
650 q_complete 5497
### 모험가 존과 대화
660 talk 9452
670 quest 5498
680 q_complete 5498
### 케르토스와 발라쿠스 인장을 각각 1개씩 가지고 세라자드와 대화하라
690 talk 9453
700 quest 5499
710 q_complete 5499
720 talk 9429
### 대사제 엘라딘과 대화
730 talk 9430
740 quest 5500
750 q_complete 5500
760 talk 9431
### 사제 세리자드와 대화
770 talk 9432
780 quest 5501
790 q_complete 5501
800 talk 9433
### 케르토스 레이드를 1회 완료하고 세리자드와 대화하라
810 quest 5502
820 q_complete 5502
830 talk 9444
### 발라쿠스 레이드를 1회 완료하고 세리자드와 대화하라
840 quest 5520
850 q_complete 5520
860 talk 9454
### 세리자드와 대화
870 quest 5503
880 q_complete 5503
890 talk 9445
### 모험가 존과 대화
900 quest 5504
910 q_complete 5504
920 talk 9446
### 화염의 연금술사와 대화
930 quest 5505
940 q_complete 5505
950 talk 9447
### 화염 거인을 사냥하여 화염 거인의 심장 10개를 모아라
960 quest 5506
970 q_complete 5506
980 talk 9448
### 화염의 연금술사와 대화
990 quest 5507
1000 q_complete 5507
1010 talk 9449
### 열기저항 물약을 가지고 존과 대화.
1020 quest 5508
1030 q_complete 5508
1040 talk 9450
### 사제 세리자드와 대화
1050 quest 5509
1060 q_complete 5509
1070 talk 9451
### 카톨볼미론의 여로에 있는 시공의 돌을 완료하라
1080 quest 5510
1090 q_complete 5510
1100 q_pay 5510
1110 openwin 7 
1120 talk 9435
### 사제 세리자드와 대화
1130 talk 9436
1140 quest 5511
1150 q_complete 5511
1160 talk 9437
### 그레니가스 레이드를 1회 완료하고 세리자드와 대화하라.
1170 talk 9438
1180 quest 5512
1190 q_complete 5512
### 사제 세리자드와 대화
1200 talk 9507
1210 quest 5513
1220 q_complete 5513
1230 talk 9439
end
~
